game_date,player,player_id,team_abbr,opponent_abbr,market,line,over_odds,under_odds,sportsbook_count,game_total,spread,source_pick,source_projection,source_odds,source_book,source_market,source_url,source_away_abbr,source_home_abbr,game_time_et,line_last_updated,source_status,team_resolution_status
2026-07-20,Gabby Williams,3142328,GS,WSH,THREES,1.5,-114,,1,145.5,8.5,OVER,2.0,-114,FanDuel,3 Point FG Made,https://www.sportsgrid.com/wnba/game/washington-mystics-golden-state-valkyries-scores-odds-picks-props-july-20-2026/b519ea00-6d59-4257-937c-c7c7f27b6c8b,WSH,GS,10:00 PM,2026-07-20T16:03:44Z,live_current,source_game_match
2026-07-20,Kayla Thornton,2529622,GS,WSH,PR,12.5,,-108,1,145.5,8.5,UNDER,9.8,-108,FanDuel,Pts + Reb,https://www.sportsgrid.com/wnba/game/washington-mystics-golden-state-valkyries-scores-odds-picks-props-july-20-2026/b519ea00-6d59-4257-937c-c7c7f27b6c8b,WSH,GS,10:00 PM,2026-07-20T16:03:44Z,live_current,source_game_match
2026-07-20,Kayla Thornton,2529622,GS,WSH,REB,4.5,,-102,1,145.5,8.5,UNDER,3.1,-102,FanDuel,Rebounds,https://www.sportsgrid.com/wnba/game/washington-mystics-golden-state-valkyries-scores-odds-picks-props-july-20-2026/b519ea00-6d59-4257-937c-c7c7f27b6c8b,WSH,GS,10:00 PM,2026-07-20T16:03:44Z,live_current,source_game_match
2026-07-20,Courtney Williams,2987891,MIN,SEA,PTS,15.5,,100,1,174.5,9.5,UNDER,12.2,100,FanDuel,Points,https://www.sportsgrid.com/wnba/game/minnesota-lynx-seattle-storm-scores-odds-picks-props-july-20-2026/92a5dd64-582b-48fb-9f01-859021344d56,MIN,SEA,10:00 PM,2026-07-20T16:03:44Z,live_current,source_game_match
2026-07-20,Jade Melbourne,5017726,SEA,MIN,PTS,8.5,104,,1,174.5,9.5,OVER,10.2,104,FanDuel,Points,https://www.sportsgrid.com/wnba/game/minnesota-lynx-seattle-storm-scores-odds-picks-props-july-20-2026/92a5dd64-582b-48fb-9f01-859021344d56,MIN,SEA,10:00 PM,2026-07-20T16:03:44Z,live_current,source_game_match
2026-07-20,Natisha Hiedeman,3906753,SEA,MIN,THREES,2.5,,-188,1,174.5,9.5,UNDER,1.0,-188,FanDuel,3 Point FG Made,https://www.sportsgrid.com/wnba/game/minnesota-lynx-seattle-storm-scores-odds-picks-props-july-20-2026/92a5dd64-582b-48fb-9f01-859021344d56,MIN,SEA,10:00 PM,2026-07-20T16:03:44Z,live_current,source_game_match
2026-07-20,A'ja Wilson,3149391,LV,TOR,PA,29.5,,-122,1,181.5,10.5,UNDER,22.7,-122,FanDuel,Pts + Ast,https://www.sportsgrid.com/wnba/game/las-vegas-aces-toronto-tempo-scores-odds-picks-props-july-20-2026/335514d0-1800-49ce-bd02-4fd40fafb438,LV,TOR,8:00 PM,2026-07-20T16:03:44Z,live_current,source_game_match
2026-07-20,A'ja Wilson,3149391,LV,TOR,PR,36.5,,-110,1,181.5,10.5,UNDER,31.0,-110,FanDuel,Pts + Reb,https://www.sportsgrid.com/wnba/game/las-vegas-aces-toronto-tempo-scores-odds-picks-props-july-20-2026/335514d0-1800-49ce-bd02-4fd40fafb438,LV,TOR,8:00 PM,2026-07-20T16:03:44Z,live_current,source_game_match
2026-07-20,A'ja Wilson,3149391,LV,TOR,PTS,26.5,,-115,1,181.5,10.5,UNDER,21.3,-115,FanDuel,Points,https://www.sportsgrid.com/wnba/game/las-vegas-aces-toronto-tempo-scores-odds-picks-props-july-20-2026/335514d0-1800-49ce-bd02-4fd40fafb438,LV,TOR,8:00 PM,2026-07-20T16:03:44Z,live_current,source_game_match
2026-07-20,Breanna Stewart,2998928,NY,DAL,PA,24.5,,-125,1,176.5,3.5,UNDER,21.3,-125,FanDuel,Pts + Ast,https://www.sportsgrid.com/wnba/game/new-york-liberty-dallas-wings-scores-odds-picks-props-july-20-2026/f70dfff8-e4d9-412d-a4fb-f421bb93c60c,NY,DAL,8:00 PM,2026-07-20T16:03:44Z,live_current,source_game_match
2026-07-20,Breanna Stewart,2998928,NY,DAL,PTS,21.5,,-130,1,176.5,3.5,UNDER,18.7,-130,FanDuel,Points,https://www.sportsgrid.com/wnba/game/new-york-liberty-dallas-wings-scores-odds-picks-props-july-20-2026/f70dfff8-e4d9-412d-a4fb-f421bb93c60c,NY,DAL,8:00 PM,2026-07-20T16:03:44Z,live_current,source_game_match
2026-07-20,Sabrina Ionescu,4066533,NY,DAL,PTS,16.5,102,,1,176.5,3.5,OVER,18.2,102,FanDuel,Points,https://www.sportsgrid.com/wnba/game/new-york-liberty-dallas-wings-scores-odds-picks-props-july-20-2026/f70dfff8-e4d9-412d-a4fb-f421bb93c60c,NY,DAL,8:00 PM,2026-07-20T16:03:44Z,live_current,source_game_match
