game_date,player,player_id,team_abbr,opponent_abbr,market,line,over_odds,under_odds,over_book,under_book,sportsbook_count,game_total,spread,source_pick,source_projection,source_odds,source_book,source_market,source_url,source_event_id,source_away_abbr,source_home_abbr,game_time_et,line_last_updated,source_status,team_resolution_status
2026-06-21,A'ja Wilson,3149391,LV,GS,PTS,25.5,,-102,,,1,167.5,3.5,UNDER,22.5,-102,FanDuel,Points,https://www.sportsgrid.com/wnba/game/golden-state-valkyries-las-vegas-aces-scores-odds-picks-props-june-21-2026/50412342-06ec-4402-98a0-85bbe0d30a0e,,GS,LV,4:00 PM,2026-06-21T20:01:40Z,live_current,source_game_match
2026-06-21,Jackie Young,4065870,LV,GS,PA,23.5,-122,,,,1,167.5,3.5,OVER,26.8,-122,FanDuel,Pts + Ast,https://www.sportsgrid.com/wnba/game/golden-state-valkyries-las-vegas-aces-scores-odds-picks-props-june-21-2026/50412342-06ec-4402-98a0-85bbe0d30a0e,,GS,LV,4:00 PM,2026-06-21T20:01:40Z,live_current,source_game_match
2026-06-21,Jackie Young,4065870,LV,GS,PTS,16.5,-120,,,,1,167.5,3.5,OVER,19.2,-120,FanDuel,Points,https://www.sportsgrid.com/wnba/game/golden-state-valkyries-las-vegas-aces-scores-odds-picks-props-june-21-2026/50412342-06ec-4402-98a0-85bbe0d30a0e,,GS,LV,4:00 PM,2026-06-21T20:01:40Z,live_current,source_game_match
2026-06-21,Courtney Williams,2987891,MIN,WSH,PTS,16.5,,-114,,,1,169.5,13.5,UNDER,14.4,-114,FanDuel,Points,https://www.sportsgrid.com/wnba/game/washington-mystics-minnesota-lynx-scores-odds-picks-props-june-21-2026/81c5c1ce-becd-4791-80f2-afec03af3621,,WSH,MIN,6:00 PM,2026-06-21T20:01:40Z,live_current,source_game_match
2026-06-21,Natasha Howard,2529130,MIN,WSH,PR,23.5,,-130,,,1,169.5,13.5,UNDER,18.5,-130,FanDuel,Pts + Reb,https://www.sportsgrid.com/wnba/game/washington-mystics-minnesota-lynx-scores-odds-picks-props-june-21-2026/81c5c1ce-becd-4791-80f2-afec03af3621,,WSH,MIN,6:00 PM,2026-06-21T20:01:40Z,live_current,source_game_match
2026-06-21,Natasha Howard,2529130,MIN,WSH,PTS,15.5,,-118,,,1,169.5,13.5,UNDER,12.9,-118,FanDuel,Points,https://www.sportsgrid.com/wnba/game/washington-mystics-minnesota-lynx-scores-odds-picks-props-june-21-2026/81c5c1ce-becd-4791-80f2-afec03af3621,,WSH,MIN,6:00 PM,2026-06-21T20:01:40Z,live_current,source_game_match
2026-06-21,Sabrina Ionescu,4066533,NY,LA,AST,4.5,,112,,,1,180.5,5.5,UNDER,3.1,112,FanDuel,Assists,https://www.sportsgrid.com/wnba/game/new-york-liberty-los-angeles-sparks-scores-odds-picks-props-june-21-2026/d7d6b88e-44fd-4ad7-9288-875e44dc69f0,,NY,LA,8:00 PM,2026-06-21T20:01:40Z,live_current,source_game_match
2026-06-21,Sabrina Ionescu,4066533,NY,LA,PA,20.5,,-120,,,1,180.5,5.5,UNDER,13.7,-120,FanDuel,Pts + Ast,https://www.sportsgrid.com/wnba/game/new-york-liberty-los-angeles-sparks-scores-odds-picks-props-june-21-2026/d7d6b88e-44fd-4ad7-9288-875e44dc69f0,,NY,LA,8:00 PM,2026-06-21T20:01:40Z,live_current,source_game_match
2026-06-21,Sabrina Ionescu,4066533,NY,LA,PTS,15.5,,-118,,,1,180.5,5.5,UNDER,10.6,-118,FanDuel,Points,https://www.sportsgrid.com/wnba/game/new-york-liberty-los-angeles-sparks-scores-odds-picks-props-june-21-2026/d7d6b88e-44fd-4ad7-9288-875e44dc69f0,,NY,LA,8:00 PM,2026-06-21T20:01:40Z,live_current,source_game_match
2026-06-21,Cecilia Zandalasini,4257500,GS,LV,PTS,8.5,-120,-100,bet365,fanduel,2,,,,8.61,,ScoresAndOdds Best Odds,PTS,https://www.scoresandodds.com/wnba/props/points,11906880,,,,2026-06-21T20:01:42Z,live_current,current_roster_match
