game_date,player,player_id,team_abbr,opponent_abbr,market,line,over_odds,under_odds,sportsbook_count,game_total,spread,source_pick,source_projection,source_odds,source_book,source_market,source_url,source_away_abbr,source_home_abbr,game_time_et,line_last_updated,source_status,team_resolution_status
2026-07-17,Brittney Griner,2490553,CON,PHX,PR,19.5,-118,,1,163.5,4.5,OVER,22.5,-118,FanDuel,Pts + Reb,https://www.sportsgrid.com/wnba/game/connecticut-sun-phoenix-mercury-scores-odds-picks-props-july-17-2026/bbcbce0f-0aa1-49ff-9dbf-c154ab7a7218,CON,PHX,10:00 PM,2026-07-17T19:47:31Z,live_current,source_game_match
2026-07-17,Brittney Griner,2490553,CON,PHX,REB,5.5,-138,,1,163.5,4.5,OVER,7.9,-138,FanDuel,Rebounds,https://www.sportsgrid.com/wnba/game/connecticut-sun-phoenix-mercury-scores-odds-picks-props-july-17-2026/bbcbce0f-0aa1-49ff-9dbf-c154ab7a7218,CON,PHX,10:00 PM,2026-07-17T19:47:31Z,live_current,source_game_match
2026-07-17,Olivia Nelson-Ododa,4398966,CON,PHX,PTS,11.5,,-114,1,163.5,4.5,UNDER,9.6,-114,FanDuel,Points,https://www.sportsgrid.com/wnba/game/connecticut-sun-phoenix-mercury-scores-odds-picks-props-july-17-2026/bbcbce0f-0aa1-49ff-9dbf-c154ab7a7218,CON,PHX,10:00 PM,2026-07-17T19:47:31Z,live_current,source_game_match
2026-07-17,Allisha Gray,3058901,ATL,TOR,PTS,19.5,,-108,1,181.5,9.5,UNDER,17.4,-108,FanDuel,Points,https://www.sportsgrid.com/wnba/game/atlanta-dream-toronto-tempo-scores-odds-picks-props-july-17-2026/b0ba9526-d801-40e0-95b3-7f8544794d3a,ATL,TOR,7:30 PM,2026-07-17T19:47:31Z,live_current,source_game_match
2026-07-17,Angel Reese,4433402,ATL,TOR,PTS,16.5,,-118,1,181.5,9.5,UNDER,14.4,-118,FanDuel,Points,https://www.sportsgrid.com/wnba/game/atlanta-dream-toronto-tempo-scores-odds-picks-props-july-17-2026/b0ba9526-d801-40e0-95b3-7f8544794d3a,ATL,TOR,7:30 PM,2026-07-17T19:47:31Z,live_current,source_game_match
2026-07-17,Azura Stevens,3142010,CHI,LA,PA,17.5,,-108,1,183.5,1.5,UNDER,14.5,-108,FanDuel,Pts + Ast,https://www.sportsgrid.com/wnba/game/los-angeles-sparks-chicago-sky-scores-odds-picks-props-july-17-2026/7c4bc282-b14d-41ee-b4b0-6ccdd3a31b8f,LA,CHI,7:30 PM,2026-07-17T15:53:44Z,preserved_same_day,source_game_match
2026-07-17,Azura Stevens,3142010,CHI,LA,PTS,14.5,,-110,1,182.5,1.5,UNDER,12.5,-110,FanDuel,Points,https://www.sportsgrid.com/wnba/game/los-angeles-sparks-chicago-sky-scores-odds-picks-props-july-17-2026/7c4bc282-b14d-41ee-b4b0-6ccdd3a31b8f,LA,CHI,7:30 PM,2026-07-17T19:47:31Z,live_current,source_game_match
2026-07-17,Caitlin Clark,4433403,IND,SEA,PA,25.5,,-112,1,176.5,9.5,UNDER,22.4,-112,FanDuel,Pts + Ast,https://www.sportsgrid.com/wnba/game/seattle-storm-indiana-fever-scores-odds-picks-props-july-17-2026/58d45301-ba8e-40d0-a7ee-a7be56534604,SEA,IND,7:30 PM,2026-07-17T19:47:31Z,live_current,source_game_match
2026-07-17,Kelsey Mitchell,3142191,IND,SEA,THREES,2.5,-120,,1,176.5,9.5,OVER,3.1,-120,FanDuel,3 Point FG Made,https://www.sportsgrid.com/wnba/game/seattle-storm-indiana-fever-scores-odds-picks-props-july-17-2026/58d45301-ba8e-40d0-a7ee-a7be56534604,SEA,IND,7:30 PM,2026-07-17T15:53:44Z,preserved_same_day,source_game_match
2026-07-17,Monique Billings,3142255,IND,SEA,PTS,8.5,,-132,1,176.5,9.5,UNDER,6.6,-132,FanDuel,Points,https://www.sportsgrid.com/wnba/game/seattle-storm-indiana-fever-scores-odds-picks-props-july-17-2026/58d45301-ba8e-40d0-a7ee-a7be56534604,SEA,IND,7:30 PM,2026-07-17T19:47:31Z,live_current,source_game_match
2026-07-17,Ariel Atkins,3146151,LA,CHI,PA,14.5,,-130,1,182.5,1.5,UNDER,10.9,-130,FanDuel,Pts + Ast,https://www.sportsgrid.com/wnba/game/los-angeles-sparks-chicago-sky-scores-odds-picks-props-july-17-2026/7c4bc282-b14d-41ee-b4b0-6ccdd3a31b8f,LA,CHI,7:30 PM,2026-07-17T19:47:31Z,live_current,source_game_match
